date,open_price,high_price,low_price,close_price,volume,dividends,stock_splits,brand_name,ticker,industry_tag,country
2009-10-21 04:00:00+00:00,43.200955847158696,43.56121012696048,42.428985595703125,42.428985595703125,4153300.0,0.18,0.0,costco,COST,retail,usa
2010-02-10 05:00:00+00:00,43.25996511729642,43.7466949238211,43.05347453671721,43.6213264465332,4520500.0,0.18,0.0,costco,COST,retail,usa
2010-05-05 04:00:00+00:00,44.21516660355184,45.01437096994889,44.192967423225234,44.66656875610352,6438700.0,0.205,0.0,costco,COST,retail,usa
2010-08-04 04:00:00+00:00,41.95486551248702,42.7866835894064,41.76919165753084,42.63071823120117,4364600.0,0.205,0.0,costco,COST,retail,usa
2010-10-27 04:00:00+00:00,47.22407184104022,47.22407184104022,46.57583783166655,46.92603302001953,3378700.0,0.205,0.0,costco,COST,retail,usa
2011-02-09 05:00:00+00:00,55.55743143130015,55.86375642172099,55.37811910275536,55.78904342651367,1746000.0,0.205,0.0,costco,COST,retail,usa
2011-05-11 04:00:00+00:00,61.46741067629487,61.64724790015545,60.83797753432172,61.22013092041016,1600000.0,0.24,0.0,costco,COST,retail,usa
2011-08-03 04:00:00+00:00,57.07716630878709,58.10700792996284,56.46076621967177,57.94163131713867,3809400.0,0.24,0.0,costco,COST,retail,usa
2011-11-08 05:00:00+00:00,63.42956301644445,64.10049566179514,62.826474778354175,64.077880859375,2499400.0,0.24,0.0,costco,COST,retail,usa
2012-02-08 05:00:00+00:00,63.844450062464325,63.95029001941143,63.39084942299886,63.7159309387207,1662600.0,0.24,0.0,costco,COST,retail,usa
2012-05-23 04:00:00+00:00,62.94073782539241,63.22896759803861,62.39461338296129,63.1910400390625,2915900.0,0.275,0.0,costco,COST,retail,usa
2012-08-08 04:00:00+00:00,72.98044625443478,73.29232547758106,72.6001020580762,72.74462890625,1369700.0,0.275,0.0,costco,COST,retail,usa
2012-11-14 05:00:00+00:00,72.93140441800082,73.21367241358087,71.8328600072174,72.06935119628906,3587500.0,0.275,0.0,costco,COST,retail,usa
2012-12-06 05:00:00+00:00,80.41064566504797,81.382692077063,80.11657942368018,80.43515014648438,5057500.0,7.0,0.0,costco,COST,retail,usa
2013-02-06 05:00:00+00:00,84.26171988116032,84.51562317635221,82.67280751933379,83.2952651977539,3192000.0,0.275,0.0,costco,COST,retail,usa
2013-05-15 04:00:00+00:00,91.05098230807246,92.76752766742226,90.91136026055464,92.66075897216795,1810600.0,0.31,0.0,costco,COST,retail,usa
2013-08-07 04:00:00+00:00,98.11420133164268,98.41887422257484,97.54601805351864,98.2706527709961,1297600.0,0.31,0.0,costco,COST,retail,usa
2013-11-13 05:00:00+00:00,100.64170007573654,101.68187713623048,100.38577809875169,101.68187713623048,1679300.0,0.31,0.0,costco,COST,retail,usa
2014-02-12 05:00:00+00:00,95.09451151584966,95.54978896004876,94.6144082201712,95.03656768798828,1737700.0,0.31,0.0,costco,COST,retail,usa
2014-05-14 04:00:00+00:00,96.09148176264851,96.39869145783742,95.36911201727833,95.59329223632812,1255300.0,0.355,0.0,costco,COST,retail,usa
2014-07-09 04:00:00+00:00,97.61535281390223,98.26495486688582,97.53207163986906,98.20665740966795,2328100.0,0.355,0.0,costco,COST,retail,usa
2014-11-12 05:00:00+00:00,114.1427585103196,114.68550788629776,113.6835129586134,114.30975341796876,1910200.0,0.355,0.0,costco,COST,retail,usa
2015-02-05 05:00:00+00:00,128.96626926333894,130.3465155373789,127.25822470054251,128.61257934570312,6986700.0,5.0,0.0,costco,COST,retail,usa
2015-02-11 05:00:00+00:00,128.3160331759675,128.39385495052096,126.72494865472244,127.51184844970705,2295800.0,0.355,0.0,costco,COST,retail,usa
2015-04-29 04:00:00+00:00,126.49069994310118,126.81151801125364,124.74784599714324,125.25943756103516,1719000.0,0.4,0.0,costco,COST,retail,usa
2015-08-12 04:00:00+00:00,126.0298197810144,127.56878717781628,124.6386741303928,127.36881256103516,1963800.0,0.4,0.0,costco,COST,retail,usa
2015-11-10 05:00:00+00:00,135.22972118888475,136.38910861319442,134.76771135907197,136.34552001953125,1701800.0,0.4,0.0,costco,COST,retail,usa
2016-02-10 05:00:00+00:00,130.5615873767408,131.260855447693,128.99698690495356,129.40780639648438,2189600.0,0.4,0.0,costco,COST,retail,usa
2016-04-27 04:00:00+00:00,133.46379238341763,133.70048284825162,132.02605900092115,133.0517578125,1492800.0,0.45,0.0,costco,COST,retail,usa
2016-08-10 04:00:00+00:00,147.18368529999225,148.11544798995888,146.84086669872465,147.93084716796875,1104300.0,0.45,0.0,costco,COST,retail,usa
2016-11-02 04:00:00+00:00,129.11154062483445,129.9139170549783,128.8382068518239,128.97047424316406,2260500.0,0.45,0.0,costco,COST,retail,usa
2017-02-08 05:00:00+00:00,148.0873829781239,149.03338049699542,148.0873829781239,148.9007568359375,2089900.0,0.45,0.0,costco,COST,retail,usa
2017-05-08 04:00:00+00:00,160.65848685313543,160.69527410092925,157.84379220507498,158.8004150390625,3538000.0,7.0,0.0,costco,COST,retail,usa
2017-05-10 04:00:00+00:00,158.69883102045162,158.7541791718233,157.4350013096794,158.071533203125,2554500.0,0.5,0.0,costco,COST,retail,usa
2017-08-16 04:00:00+00:00,145.55579352266736,147.9619860105758,145.39846761619302,147.85092163085938,3381800.0,0.5,0.0,costco,COST,retail,usa
2017-11-16 05:00:00+00:00,158.00788873549797,159.0381939539595,157.01471954401848,158.70404052734375,2342700.0,0.5,0.0,costco,COST,retail,usa
2018-02-15 05:00:00+00:00,175.05278344688512,178.4218775229088,173.63815049014906,178.2078094482422,2072900.0,0.5,0.0,costco,COST,retail,usa
2018-05-10 04:00:00+00:00,182.9931054893006,183.81448795087545,181.2663094842676,182.4330596923828,1874200.0,0.57,0.0,costco,COST,retail,usa
2018-08-30 04:00:00+00:00,214.8593531896141,216.3003655008439,214.6909309671613,215.9915771484375,1272000.0,0.57,0.0,costco,COST,retail,usa
2018-11-08 05:00:00+00:00,223.7083702872079,224.91832255708127,222.32022119549217,223.88658142089844,2140600.0,0.57,0.0,costco,COST,retail,usa
2019-02-07 05:00:00+00:00,197.5655198663877,197.59373295831185,193.99171326744903,196.60623168945312,2526600.0,0.57,0.0,costco,COST,retail,usa
2019-05-09 04:00:00+00:00,226.9458803728353,230.1521240209626,226.47437310756607,229.5957489013672,1919300.0,0.65,0.0,costco,COST,retail,usa
2019-08-29 04:00:00+00:00,281.14849703363456,281.38477215015536,276.6876216800344,280.2884521484375,2613100.0,0.65,0.0,costco,COST,retail,usa
2019-10-31 04:00:00+00:00,282.5928168579291,283.7862399924587,278.98416289906737,281.40887451171875,2277400.0,0.65,0.0,costco,COST,retail,usa
2020-02-06 05:00:00+00:00,293.6197940820538,295.9831702109001,292.1960679387425,294.8157043457031,1917900.0,0.65,0.0,costco,COST,retail,usa
2020-04-30 04:00:00+00:00,291.2463750958892,292.9111837406025,287.8406650424803,288.2497253417969,3794300.0,0.7,0.0,costco,COST,retail,usa
2020-07-30 04:00:00+00:00,307.6415070615256,311.226170553147,306.9836825570652,309.67218017578125,1390300.0,0.7,0.0,costco,COST,retail,usa
2020-10-29 04:00:00+00:00,346.9564799298641,352.55392460272515,346.2687364022794,348.513427734375,1838500.0,0.7,0.0,costco,COST,retail,usa
2020-12-01 05:00:00+00:00,376.8937851104518,380.3931702165554,373.639454481013,379.8932495117188,2996800.0,10.0,0.0,costco,COST,retail,usa
2021-02-04 05:00:00+00:00,350.34387446141545,351.9840835631802,347.53493057710745,349.4992370605469,3411600.0,0.7,0.0,costco,COST,retail,usa
2021-04-29 04:00:00+00:00,362.73810797430247,368.8109572584286,362.7282557917445,367.6593933105469,1848300.0,0.79,0.0,costco,COST,retail,usa
2021-07-29 04:00:00+00:00,415.8195937168939,419.9316533816447,414.5179315114452,419.36956787109375,1434200.0,0.79,0.0,costco,COST,retail,usa
2021-10-28 04:00:00+00:00,480.9691823476048,485.7792645117502,480.49510682261615,484.4952697753906,1362400.0,0.79,0.0,costco,COST,retail,usa
2022-02-03 05:00:00+00:00,510.30564911197536,520.7515403226323,508.65371124869887,516.1320190429688,2665100.0,0.79,0.0,costco,COST,retail,usa
2022-04-28 04:00:00+00:00,550.361688017474,559.605903232742,540.7806334182541,556.8316650390625,2118700.0,0.9,0.0,costco,COST,retail,usa
2022-07-28 04:00:00+00:00,516.3852017849233,535.143679630659,516.3852017849233,532.1661376953125,2083300.0,0.9,0.0,costco,COST,retail,usa
2022-10-27 04:00:00+00:00,496.963923608395,500.1457139482623,491.32622734864094,493.7125549316406,1576600.0,0.9,0.0,costco,COST,retail,usa
2023-02-02 05:00:00+00:00,522.2119845634509,527.949164858465,518.5764876064918,521.3554077148438,2287400.0,0.9,0.0,costco,COST,retail,usa
2023-05-04 04:00:00+00:00,488.0179295006985,489.9842155726928,485.0135961954618,489.415283203125,1487000.0,1.02,0.0,costco,COST,retail,usa
2023-08-24 04:00:00+00:00,539.2899780273438,541.0,530.8200073242188,531.7100219726562,1587500.0,1.02,0.0,costco,COST,retail,usa
2012-08-09 04:00:00+00:00,18.81001555063769,18.92814054716158,18.80849370682408,18.89769554138184,221642400.0,0.094643,0.0,apple,AAPL,technology,usa
2012-11-07 05:00:00+00:00,17.54995952973439,17.57136756036213,16.996705589208528,17.065519332885742,793648800.0,0.094643,0.0,apple,AAPL,technology,usa
2013-02-07 05:00:00+00:00,14.250317044360754,14.457956514524517,13.969462441454542,14.403202056884766,704580800.0,0.094643,0.0,apple,AAPL,technology,usa
2013-05-09 04:00:00+00:00,14.238120538042278,14.336898977805337,14.107137525512217,14.143985748291016,398487600.0,0.108929,0.0,apple,AAPL,technology,usa
2013-08-08 04:00:00+00:00,14.458366112391246,14.46584700570051,14.27415202777104,14.369532585144045,255777200.0,0.108929,0.0,apple,AAPL,technology,usa
2013-11-06 05:00:00+00:00,16.432972249281047,16.4552328557535,16.246430208837083,16.331707000732422,223375600.0,0.108929,0.0,apple,AAPL,technology,usa
2014-02-06 05:00:00+00:00,16.086949793261137,16.195445880391635,16.015985102175563,16.164220809936523,257765200.0,0.108929,0.0,apple,AAPL,technology,usa
2014-05-08 04:00:00+00:00,18.656633276641887,18.852001742689573,18.5979604053708,18.648387908935547,230297200.0,0.1175,0.0,apple,AAPL,technology,usa
2014-08-07 04:00:00+00:00,21.180083312507865,21.40765745987092,20.99489940989796,21.079683303833008,186844000.0,0.1175,0.0,apple,AAPL,technology,usa
2014-11-06 05:00:00+00:00,24.335109564179533,24.377685349575923,24.1558464285664,24.35751724243164,139874000.0,0.1175,0.0,apple,AAPL,technology,usa
2015-02-05 05:00:00+00:00,27.000242256986017,27.04748631888072,26.827020323297017,26.98224639892578,168984800.0,0.1175,0.0,apple,AAPL,technology,usa
2015-05-07 04:00:00+00:00,28.18606626021384,28.482001934040063,28.01663811030665,28.29676055908203,175763600.0,0.13,0.0,apple,AAPL,technology,usa
2015-08-06 04:00:00+00:00,26.31669511228836,26.436966011122763,25.8968809768294,26.126075744628903,211612000.0,0.13,0.0,apple,AAPL,technology,usa
2015-11-05 05:00:00+00:00,27.769383199754515,27.96081850832212,27.38879378919182,27.55743789672852,158210800.0,0.13,0.0,apple,AAPL,technology,usa
2016-02-04 05:00:00+00:00,21.96485735407328,22.301685717493623,21.81133749057784,22.134416580200195,185886800.0,0.13,0.0,apple,AAPL,technology,usa
2016-05-05 04:00:00+00:00,21.66979768602848,21.68593469905959,21.36549846972571,21.49459457397461,143562000.0,0.1425,0.0,apple,AAPL,technology,usa
2016-08-04 04:00:00+00:00,24.471184644834374,24.568531230972905,24.401650358546647,24.53840065002441,109634800.0,0.1425,0.0,apple,AAPL,technology,usa
2016-11-03 04:00:00+00:00,25.85485885504037,25.966682799995848,25.521713649285832,25.586944580078125,107730400.0,0.1425,0.0,apple,AAPL,technology,usa
2017-02-09 05:00:00+00:00,30.80329107887634,30.990474732577542,30.67928266697343,30.983455657958984,113399600.0,0.1425,0.0,apple,AAPL,technology,usa
2017-05-11 04:00:00+00:00,35.81728769330409,36.197900214550586,35.784395607267335,36.16970443725586,109020400.0,0.1575,0.0,apple,AAPL,technology,usa
2017-08-10 04:00:00+00:00,37.71514430037782,37.73873244777608,36.47212739169231,36.6348762512207,163217200.0,0.1575,0.0,apple,AAPL,technology,usa
2017-11-10 05:00:00+00:00,41.4511629272031,41.51507698722143,41.252323198239615,41.34700775146485,100582000.0,0.1575,0.0,apple,AAPL,technology,usa
2018-02-09 05:00:00+00:00,37.33242213435199,37.52731796745812,35.70906630799738,37.17555236816406,282690400.0,0.1575,0.0,apple,AAPL,technology,usa
2018-05-11 04:00:00+00:00,45.21168744449797,45.34768566266774,44.72494816515144,44.9969482421875,104848800.0,0.1825,0.0,apple,AAPL,technology,usa
2018-08-10 04:00:00+00:00,49.64891010259222,50.065525534950616,49.48370047159727,49.68961334228516,98444800.0,0.1825,0.0,apple,AAPL,technology,usa
2018-11-08 05:00:00+00:00,50.451652878240274,50.485290371113045,49.67558550725391,50.09365463256836,101450400.0,0.1825,0.0,apple,AAPL,technology,usa
2019-02-08 05:00:00+00:00,40.77717125200092,41.18014065322012,40.63962887955864,41.119815826416016,95280000.0,0.1825,0.0,apple,AAPL,technology,usa
2019-05-10 04:00:00+00:00,47.820766653460986,48.16715545087736,46.69440521527728,47.76263046264648,164834800.0,0.1925,0.0,apple,AAPL,technology,usa
2019-08-09 04:00:00+00:00,48.94587422246338,49.30086953812541,48.45714255985676,48.87049865722656,98478800.0,0.1925,0.0,apple,AAPL,technology,usa
2019-11-07 05:00:00+00:00,63.10123130646921,63.49388024981075,62.9475863913614,63.269508361816406,94940400.0,0.1925,0.0,apple,AAPL,technology,usa
2020-02-07 05:00:00+00:00,78.80581758703288,79.05760868777298,77.737538766803,78.2337875366211,117684000.0,0.1925,0.0,apple,AAPL,technology,usa
2020-05-08 04:00:00+00:00,74.9183065287195,76.07281695493145,74.58739380057047,76.01889038085938,133838400.0,0.205,0.0,apple,AAPL,technology,usa
2020-08-07 04:00:00+00:00,111.1950949693368,111.65675151742629,108.33430667209124,109.1397476196289,198045600.0,0.205,0.0,apple,AAPL,technology,usa
2020-11-06 05:00:00+00:00,116.41979869356317,117.2856633264067,114.26496735461345,116.78385925292967,114457900.0,0.205,0.0,apple,AAPL,technology,usa
2021-02-05 05:00:00+00:00,135.34612831150267,135.41509922266007,133.87786136063966,134.7647247314453,75693800.0,0.205,0.0,apple,AAPL,technology,usa
2021-05-07 04:00:00+00:00,129.1599773223185,129.5646704090989,127.80766168732734,128.5282440185547,78973300.0,0.22,0.0,apple,AAPL,technology,usa
2021-08-06 04:00:00+00:00,144.67621756162433,145.42752009685526,143.96445091381565,144.46861267089844,54126800.0,0.22,0.0,apple,AAPL,technology,usa
2021-11-05 04:00:00+00:00,150.37201646989763,150.6789159245938,148.5603036080563,149.7681121826172,65463900.0,0.22,0.0,apple,AAPL,technology,usa
2022-02-04 05:00:00+00:00,170.18076083066512,172.5796409793265,169.1894935421579,170.8845672607422,82465400.0,0.22,0.0,apple,AAPL,technology,usa
2022-05-06 04:00:00+00:00,154.87481106491109,158.2798610586437,153.0581249690686,156.1355743408203,116124600.0,0.23,0.0,apple,AAPL,technology,usa
2022-08-05 04:00:00+00:00,162.24749888246296,164.87192925071008,162.03873065336035,164.3748779296875,56697000.0,0.23,0.0,apple,AAPL,technology,usa
2022-11-04 04:00:00+00:00,141.4863442652948,142.06388202909318,133.80910777144902,137.7921142578125,140814800.0,0.23,0.0,apple,AAPL,technology,usa
2023-02-10 05:00:00+00:00,149.05227830908004,150.92713930245992,148.81292755332043,150.59803771972656,57450700.0,0.23,0.0,apple,AAPL,technology,usa
2023-05-12 04:00:00+00:00,173.38585205810793,173.82526111441723,170.76939025326212,172.3372802734375,45497800.0,0.24,0.0,apple,AAPL,technology,usa
2023-08-11 04:00:00+00:00,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100.0,0.24,0.0,apple,AAPL,technology,usa
2000-03-16 05:00:00+00:00,3.20244576081952,3.694661854030369,3.0505267281632324,3.4758989810943604,17427200.0,0.0075,0.0,nike,NKE,apparel,usa
2000-06-14 04:00:00+00:00,3.797735055958048,3.8768549077574175,3.791649313553232,3.852510452270508,5578400.0,0.0075,0.0,nike,NKE,apparel,usa
2000-09-14 04:00:00+00:00,3.7548780441284175,3.901171993899655,3.657348744280927,3.754878044128418,8961600.0,0.0075,0.0,nike,NKE,apparel,usa
2000-12-14 05:00:00+00:00,4.412978634249764,4.687644958496094,4.406874557336172,4.687644958496094,20167200.0,0.0075,0.0,nike,NKE,apparel,usa
2001-03-15 05:00:00+00:00,3.56456014412816,3.5811897357349745,3.4706530474247423,3.5557563304901123,9785600.0,0.0075,0.0,nike,NKE,apparel,usa
2001-06-13 04:00:00+00:00,4.084948401963052,4.089846346802213,4.006580163468762,4.050662040710449,4986400.0,0.0075,0.0,nike,NKE,apparel,usa
2001-09-17 04:00:00+00:00,4.413660561043687,4.4627012339441725,4.312636894596893,4.320483207702637,18979200.0,0.0075,0.0,nike,NKE,apparel,usa
2001-12-13 05:00:00+00:00,5.326776076164815,5.395508745608557,5.283572865873593,5.383726119995117,10440800.0,0.0075,0.0,nike,NKE,apparel,usa
2002-03-14 05:00:00+00:00,5.9954813979711,6.184191452168643,5.966978199701611,6.168465614318848,28416800.0,0.0075,0.0,nike,NKE,apparel,usa
2002-06-12 04:00:00+00:00,4.952665012802058,4.968409610805285,4.903463097119371,4.954632759094238,12732000.0,0.0075,0.0,nike,NKE,apparel,usa
2002-09-12 04:00:00+00:00,4.225449114673837,4.256982286164272,4.098330805656429,4.117053508758545,10177600.0,0.0075,0.0,nike,NKE,apparel,usa
2002-12-12 05:00:00+00:00,4.246131292369307,4.340884479488104,4.1849365727528784,4.323118209838867,14735200.0,0.00875,0.0,nike,NKE,apparel,usa
2003-03-13 05:00:00+00:00,4.833523276376767,4.910622297596259,4.759389486107578,4.84340763092041,19496800.0,0.00875,0.0,nike,NKE,apparel,usa
2003-06-11 04:00:00+00:00,5.519498891858574,5.527416212264014,5.443292748081046,5.472983360290527,16360000.0,0.00875,0.0,nike,NKE,apparel,usa
2003-09-11 04:00:00+00:00,5.499725966074289,5.577019291119429,5.499725966074289,5.528463363647461,7538400.0,0.00875,0.0,nike,NKE,apparel,usa
2003-12-11 05:00:00+00:00,6.327130065928392,6.450198736760441,6.316212604453477,6.420424461364746,10404800.0,0.0125,0.0,nike,NKE,apparel,usa
2004-03-11 05:00:00+00:00,7.572661450252841,7.5905496579513825,7.413655580821246,7.421606063842773,10915200.0,0.0125,0.0,nike,NKE,apparel,usa
2004-06-10 04:00:00+00:00,7.02113280902727,7.140556445874665,7.013171030763585,7.09079647064209,9232800.0,0.0125,0.0,nike,NKE,apparel,usa
2004-09-09 04:00:00+00:00,7.67594028911429,7.682915668657868,7.425821805035687,7.466678142547607,17340800.0,0.0125,0.0,nike,NKE,apparel,usa
2004-12-09 05:00:00+00:00,8.666987708256046,8.79073032693619,8.617091405086631,8.733848571777344,9156800.0,0.015625,0.0,nike,NKE,apparel,usa
2005-03-10 05:00:00+00:00,8.68456289508586,8.707548077207164,8.603613057607028,8.663576126098633,8740800.0,0.015625,0.0,nike,NKE,apparel,usa
2005-06-09 04:00:00+00:00,8.474173673245492,8.596277162667814,8.414122989610904,8.572257041931152,10097600.0,0.015625,0.0,nike,NKE,apparel,usa
2005-09-08 04:00:00+00:00,7.719042986695545,7.889463110341424,7.695985768523406,7.870416641235352,27604000.0,0.015625,0.0,nike,NKE,apparel,usa
2005-12-08 05:00:00+00:00,8.663828299925333,8.663828299925333,8.60558128040908,8.626670837402344,12310400.0,0.019375,0.0,nike,NKE,apparel,usa
2006-03-09 05:00:00+00:00,8.531761910579103,8.60118256203858,8.525724764837456,8.58709716796875,11776000.0,0.019375,0.0,nike,NKE,apparel,usa
2006-06-08 04:00:00+00:00,8.12478986046712,8.163095814279195,7.978624590916041,8.129830360412598,13960800.0,0.019375,0.0,nike,NKE,apparel,usa
2006-09-07 04:00:00+00:00,8.1777436729509,8.1777436729509,8.06563671566518,8.139364242553711,13287200.0,0.019375,0.0,nike,NKE,apparel,usa
2006-12-07 05:00:00+00:00,9.91640560879669,9.977118141797138,9.889085239147098,9.910334587097168,7474400.0,0.023125,0.0,nike,NKE,apparel,usa
2007-03-08 05:00:00+00:00,10.66381884015554,10.78444593922991,10.592862177976272,10.602998733520508,12782400.0,0.023125,0.0,nike,NKE,apparel,usa
2007-06-07 04:00:00+00:00,11.313648938812502,11.313648938812502,11.00446605682373,11.00446605682373,26093600.0,0.04625,0.0,nike,NKE,apparel,usa
2007-09-06 04:00:00+00:00,11.278036566004822,11.537231499710064,11.278036566004822,11.388245582580566,9376800.0,0.04625,0.0,nike,NKE,apparel,usa
2007-12-06 05:00:00+00:00,13.388087910677523,13.44338450913376,13.29387790726624,13.396280288696287,10533200.0,0.0575,0.0,nike,NKE,apparel,usa
2008-03-06 05:00:00+00:00,12.462401228949252,12.466512969856632,12.217758526718098,12.24859619140625,18622000.0,0.0575,0.0,nike,NKE,apparel,usa
2008-06-05 04:00:00+00:00,14.037401900340452,14.497406968080112,13.97551706242722,14.45408821105957,19548400.0,0.0575,0.0,nike,NKE,apparel,usa
2008-09-04 04:00:00+00:00,12.62383191952837,12.781189486824942,12.350526130654098,12.369160652160645,11733600.0,0.0575,0.0,nike,NKE,apparel,usa
2008-12-04 05:00:00+00:00,10.64591261135336,11.2700622884476,10.410816804407292,10.810272216796877,21545200.0,0.0625,0.0,nike,NKE,apparel,usa
2009-03-05 05:00:00+00:00,8.657899200545234,8.777188541360907,8.253989398015486,8.35862922668457,23676800.0,0.0625,0.0,nike,NKE,apparel,usa
2009-06-04 04:00:00+00:00,12.220030089963783,12.220030089963783,11.902654356929018,12.093920707702637,13098000.0,0.0625,0.0,nike,NKE,apparel,usa
2009-09-03 04:00:00+00:00,11.295655245960509,11.382236228984256,11.257644004090388,11.346336364746094,14086000.0,0.0625,0.0,nike,NKE,apparel,usa
2009-12-03 05:00:00+00:00,13.838333345587229,13.908308362675818,13.685657639562573,13.713223457336426,11034800.0,0.0675,0.0,nike,NKE,apparel,usa
2010-03-04 05:00:00+00:00,14.481401291809728,14.489917453797077,14.357921003722716,14.398370742797852,6306400.0,0.0675,0.0,nike,NKE,apparel,usa
2010-06-03 04:00:00+00:00,15.64206789616544,15.783103723007516,15.58650981012572,15.733954429626465,11356800.0,0.0675,0.0,nike,NKE,apparel,usa
2010-09-02 04:00:00+00:00,15.460606105611914,15.672953034417674,15.394112376693638,15.649358749389648,9632000.0,0.0675,0.0,nike,NKE,apparel,usa
2010-12-02 05:00:00+00:00,18.9078940009527,18.94233539905216,18.71847123817443,18.905742645263672,6449200.0,0.0775,0.0,nike,NKE,apparel,usa
2011-03-03 05:00:00+00:00,19.20561424038961,19.43890578424973,19.203453660453608,19.406503677368164,10421200.0,0.0775,0.0,nike,NKE,apparel,usa
2011-06-02 04:00:00+00:00,17.751868637714544,17.90798481243203,17.57623525295036,17.59575080871582,11829200.0,0.0775,0.0,nike,NKE,apparel,usa
2011-09-01 04:00:00+00:00,18.790501714493267,19.17131675307394,18.71869048019339,18.83402442932129,15754400.0,0.0775,0.0,nike,NKE,apparel,usa
2011-12-01 05:00:00+00:00,20.82911695941172,21.04317364458354,20.6434550726723,20.805089950561523,9566800.0,0.09,0.0,nike,NKE,apparel,usa
2012-03-01 05:00:00+00:00,23.864025771138152,23.8837507872722,23.673358418013265,23.78732109069824,7070400.0,0.09,0.0,nike,NKE,apparel,usa
2012-05-31 04:00:00+00:00,23.85763687721224,23.934596660651493,23.453047342790164,23.787273406982425,10796800.0,0.09,0.0,nike,NKE,apparel,usa
2012-08-30 04:00:00+00:00,21.60345598219422,21.73366463288416,21.524007035542013,21.572559356689453,7020400.0,0.09,0.0,nike,NKE,apparel,usa
